FieldVisitID,ParkID,Transect,TransectID,PointID,Year,Month,Day,SampleNumber,Time,Method,TrackNumber,Project,Temperature,Sky,Wind,Recorder,Microphone,SoundQuality,Observer,ObserverComments,Transcriber,TranscriberComments
2386,WLNP,Horseshoe Basin,,43,2008,7,3,1,05:15,Recording,1,EI Monitoring,11.4,clear,1,,,,Dany Boutin,% humidity = 81.2. Other observers = TK.,Theresa Hannah,fuzzy sonogram - birds?bugs? not sure.
2387,WLNP,Horseshoe Basin,,43,2009,6,9,1,06:40,Recording,3,EI Monitoring,-0.4,scattered,0,,,,Stephanie Crowshoe,"Humidity 95.6%, other observers Doug MacNearney",Theresa Hannah,
2388,WLNP,Horseshoe Basin,,44,2008,6,19,1,06:45,Recording,5,EI Monitoring,13.7,clear,2.7,,,,Dany Boutin,% humidity = 44.8. Other observers = TK.,Theresa Hannah,
2389,WLNP,Horseshoe Basin,,44,2008,7,3,1,05:38,Recording,2,EI Monitoring,14.7,clear,3.2,,,,Dany Boutin,% humidity = 79.6. Other observers = TK.,Theresa Hannah,
2390,WLNP,Horseshoe Basin,,44,2009,6,9,1,07:05,Recording,4,EI Monitoring,3.4,scattered,2.5,,,,Stephanie Crowshoe,"Humidity 89.5%, other observers Doug MacNearney",Theresa Hannah,
2391,WLNP,Horseshoe Basin,,45,2008,6,19,1,07:07,Recording,6,EI Monitoring,17.9,clear,1,,,,Dany Boutin,% humidity = 32.0. Other observers = TK.,Theresa Hannah,
2392,WLNP,Horseshoe Basin,,45,2008,6,19,2,07:22,Recording,7,EI Monitoring,12.4,clear,1.1,,,,Dany Boutin,% humidity = 12.4. Other observers = TK.,Theresa Hannah,
2393,WLNP,Horseshoe Basin,,45,2009,6,9,1,07:30,Recording,5,EI Monitoring,9.4,scattered,0,,,,Stephanie Crowshoe,"Humidity 65.4%, other observers Doug MacNearney",Theresa Hannah,
2394,WLNP,Horseshoe Basin,,46,2008,6,19,1,07:45,Recording,8,EI Monitoring,15.8,clear,3.8,,,,Dany Boutin,% humidity = 15.8. Other observers = TK.,Theresa Hannah,
2395,WLNP,Horseshoe Basin,,46,2008,7,3,1,06:00,Recording,3,EI Monitoring,17.4,clear,1.4,,,,Dany Boutin,% humidity = 63.6. Other observers = TK.,Theresa Hannah,
2396,WLNP,Horseshoe Basin,,46,2009,6,9,1,07:55,Recording,6,EI Monitoring,8.5,scattered,1,,,,Stephanie Crowshoe,"Humidity 63.7%, other observers Doug MacNearney",Theresa Hannah,
2397,WLNP,Horseshoe Basin,,47,2008,6,19,1,08:03,Recording,9,EI Monitoring,14.2,clear,1.3,,,,Dany Boutin,% humidity = 14.2. Other observers = TK.,Theresa Hannah,
2398,WLNP,Horseshoe Basin,,47,2008,7,3,1,06:22,Recording,4,EI Monitoring,15.8,clear,1.6,,,,Dany Boutin,% humidity = 71.3. Other observers = TK.,Theresa Hannah,
2399,WLNP,Horseshoe Basin,,47,2009,6,9,1,08:35,Recording,7,EI Monitoring,10.3,scattered,0.9,,,,Stephanie Crowshoe,"Humidity 55.6%, other observers Doug MacNearney",Theresa Hannah,
2400,WLNP,Horseshoe Basin,,48,2008,6,19,1,08:25,Recording,10,EI Monitoring,12.8,scattered,1.1,,,,Dany Boutin,% humidity = 41.2. Other observers = TK.,Theresa Hannah,
2401,WLNP,Horseshoe Basin,,48,2009,6,9,1,09:00,Recording,8,EI Monitoring,8.3,scattered,1.2,,,,Stephanie Crowshoe,"Humidity 74.5%, other observers Doug MacNearney",Theresa Hannah,
2402,WLNP,Horseshoe Basin,,49,2008,6,19,1,08:50,Recording,11,EI Monitoring,13.5,broken,1.7,,,,Dany Boutin,% humidity = 38.4. Other observers = TK.,Theresa Hannah,
2403,WLNP,Horseshoe Basin,,49,2009,6,9,1,09:30,Recording,9,EI Monitoring,6.4,scattered,4,,,,Stephanie Crowshoe,"Humidity 75.2%, other observers Doug MacNearney",Theresa Hannah,
2404,WLNP,Horseshoe Basin,,50,2008,6,19,1,09:10,Recording,12,EI Monitoring,13.2,broken,4.3,,,,Dany Boutin,% humidity = 42.3. Other observers = TK.,Theresa Hannah,
2405,WLNP,Horseshoe Basin,,50,2008,7,3,1,06:50,Recording,5,EI Monitoring,16.4,clear,4.7,,,,Dany Boutin,% humidity = 67.7. Other observers = TK.,Theresa Hannah,
2406,WLNP,Horseshoe Basin,,50,2009,6,9,1,09:50,Recording,10,EI Monitoring,11.3,scattered,2.1,,,,Stephanie Crowshoe,"Humidity 60.3%, other observers Doug MacNearney",Theresa Hannah,
2407,WLNP,Prairie Trail,,575,2008,6,6,1,05:20,Recording,1,EI Monitoring,6.7,overcast,3.1,,,,Dany Boutin,% humidity = 63.0. Other observers = TK.,Theresa Hannah,
2408,WLNP,Prairie Trail,,575,2008,6,16,1,05:20,Recording,1,EI Monitoring,0.3,clear,0.9,,,,Dany Boutin,% humidity = 86.1. Other observers = TK.,Theresa Hannah,
2409,WLNP,Prairie Trail,,575,2009,6,10,1,06:10,Recording,1,EI Monitoring,6.9,clear,0,,,,Stephanie Crowshoe,"Humidity 55.8%, other observers Doug MacNearney",Theresa Hannah,
2410,WLNP,Prairie Trail,,576,2008,6,16,1,05:49,Recording,2,EI Monitoring,2.8,clear,1.9,,,,Dany Boutin,% humidity = 84.3. Other observers = TK.,Theresa Hannah,
2411,WLNP,Prairie Trail,,576,2009,6,10,1,06:35,Recording,2,EI Monitoring,4.1,clear,0,,,,Stephanie Crowshoe,"Humidity 100.0%, other observers Doug MacNearney",Theresa Hannah,
2412,WLNP,Prairie Trail,,577,2008,6,16,1,06:00,Recording,3,EI Monitoring,8.8,clear,0,,,,Dany Boutin,% humidity = 65.3. Other observers = TK.,Theresa Hannah,"3.12, 4.53, 7.33 twang"
2413,WLNP,Prairie Trail,,577,2009,6,10,1,07:00,Recording,3,EI Monitoring,6.6,clear,0,,,,Stephanie Crowshoe,"Humidity 68.6%, other observers Doug MacNearney",Theresa Hannah,
2414,WLNP,Prairie Trail,,578,2008,6,16,1,06:22,Recording,4,EI Monitoring,6.9,clear,0,,,,Dany Boutin,% humidity = 83.2. Other observers = TK.,Theresa Hannah,
2415,WLNP,Prairie Trail,,578,2009,6,10,1,07:25,Recording,4,EI Monitoring,8.2,clear,1.5,,,,Stephanie Crowshoe,"Humidity 71.5%, other observers Doug MacNearney",Theresa Hannah,
2416,WLNP,Prairie Trail,,579,2008,6,16,1,06:43,Recording,5,EI Monitoring,10.7,clear,1.1,,,,Dany Boutin,% humidity = 59.9. Other observers = TK.,Theresa Hannah,
2417,WLNP,Prairie Trail,,579,2009,6,10,1,07:45,Recording,5,EI Monitoring,8.8,clear,0,,,,Stephanie Crowshoe,"Humidity 65.1%, other observers Doug MacNearney",Theresa Hannah,
2418,WLNP,Prairie Trail,,580,2008,6,16,1,07:04,Recording,6,EI Monitoring,14.6,clear,1.3,,,,Dany Boutin,% humidity = 54.6. Other observers = TK.,Theresa Hannah,
2419,WLNP,Prairie Trail,,580,2009,6,10,1,08:20,Recording,6,EI Monitoring,9.3,clear,5.6,,,,Stephanie Crowshoe,"Humidity 59.8%, other observers Doug MacNearney",Theresa Hannah,
2420,WLNP,Prairie Trail,,581,2008,6,16,1,07:23,Recording,7,EI Monitoring,12.3,clear,1.3,,,,Dany Boutin,% humidity = 57.5. Other observers = TK.,Theresa Hannah,
2421,WLNP,Prairie Trail,,581,2008,7,2,1,08:20,Recording,1,EI Monitoring,14.4,overcast,1.4,,,,Dany Boutin,% humidity = 90.8. Other observers = TK. Rain?,Theresa Hannah,
2422,WLNP,Prairie Trail,,581,2008,7,14,1,05:15,Recording,1,EI Monitoring,6.5,clear,4.3,,,,Dany Boutin,% humidity = 88.1. Other observers = TK.,Theresa Hannah,
2423,WLNP,Prairie Trail,,581,2009,6,10,1,08:45,Recording,7,EI Monitoring,8.1,clear,1.8,,,,Stephanie Crowshoe,"Humidity 65.3%, other observers Doug MacNearney",Theresa Hannah,
2424,WLNP,Prairie Trail,,582,2008,6,16,1,07:45,Recording,8,EI Monitoring,17.1,clear,1.3,,,,Dany Boutin,% humidity = 49.7. Other observers = TK.,Theresa Hannah,
2425,WLNP,Prairie Trail,,582,2009,6,10,1,09:10,Recording,8,EI Monitoring,10.3,clear,1.3,,,,Stephanie Crowshoe,"Humidity 64.1%, other observers Doug MacNearney",Theresa Hannah,
2426,WLNP,Prairie Trail,,583,2008,6,16,1,08:07,Recording,9,EI Monitoring,18.8,clear,2.1,,,,Dany Boutin,% humidity = 33.7. Other observers = TK.,Theresa Hannah,
2427,WLNP,Prairie Trail,,583,2009,6,10,1,09:35,Recording,9,EI Monitoring,10.9,clear,3.1,,,,Stephanie Crowshoe,"Humidity 55.2%, other observers Doug MacNearney",Theresa Hannah,
2428,WLNP,Prairie Trail,,584,2008,6,16,1,08:32,Recording,10,EI Monitoring,21.8,clear,5.5,,,,Dany Boutin,% humidity = 38.2. Other observers = TK.,Theresa Hannah,
2429,WLNP,Prairie Trail,,584,2008,6,27,1,09:20,Recording,11,EI Monitoring,13.9,clear,5.5,,,,Dany Boutin,% humidity = 61.2. Other observers = TK.,Theresa Hannah,
2430,WLNP,Prairie Trail,,584,2008,7,2,1,08:50,Recording,2,EI Monitoring,14.1,overcast,2.1,,,,Dany Boutin,% humidity = 89.6. Other observers = TK. Rain?,Theresa Hannah,
2431,WLNP,Prairie Trail,,584,2008,7,14,1,05:42,Recording,2,EI Monitoring,8.4,clear,2.3,,,,Dany Boutin,% humidity = 95.8. Other observers = TK.,Theresa Hannah,
2432,WLNP,Prairie Trail,,584,2009,6,10,1,10:00,Recording,10,EI Monitoring,10.2,clear,7.6,,,,Stephanie Crowshoe,"Humidity 60.3%, other observers Doug MacNearney",Theresa Hannah,
2433,WLNP,Wishbone Trail,,33,2008,6,2,1,05:02,Recording,1,EI Monitoring,9.6,broken,1.8,,,,Dany Boutin,% humidity = 80.9. Other observers = TK.,Theresa Hannah,
2434,WLNP,Wishbone Trail,,33,2009,6,11,1,05:35,Recording,1,EI Monitoring,11.2,scattered,0,,,,Stephanie Crowshoe,"Humidity 47.7%, other observers Doug MacNearney",Theresa Hannah,
2435,WLNP,Wishbone Trail,,34,2008,6,2,1,05:28,Recording,2,EI Monitoring,10.8,clear,0,,,,Dany Boutin,% humidity = 88.6. Other observers = TK.,Theresa Hannah,"poor sonogram though, quite fuzzy"
2436,WLNP,Wishbone Trail,,34,2009,6,11,1,05:55,Recording,2,EI Monitoring,7.3,scattered,0,,,,Stephanie Crowshoe,"Humidity 71.7%, other observers Doug MacNearney, started raining lightly towards end of recording",Theresa Hannah,
2437,WLNP,Wishbone Trail,,35,2008,6,2,1,05:51,Recording,3,EI Monitoring,8.3,broken,1.5,,,,Dany Boutin,% humidity = 83.8. Other observers = TK.,Theresa Hannah,
2438,WLNP,Wishbone Trail,,35,2009,6,11,1,06:15,Recording,3,EI Monitoring,7.7,broken,4.1,,,,Stephanie Crowshoe,"Humidity 75.9%, other observers Doug MacNearney, had to pause twice because of rain",Theresa Hannah,"Overall, good quality, except in the wind and rain"
2439,WLNP,Wishbone Trail,,36,2008,6,2,1,06:13,Recording,4,EI Monitoring,7.4,broken,1.2,,,,Dany Boutin,% humidity = 87.5. Other observers = TK.,Theresa Hannah,
2440,WLNP,Wishbone Trail,,36,2009,6,11,1,06:40,Recording,4,EI Monitoring,7.8,broken,1.8,,,,Stephanie Crowshoe,"Humidity 92.4%, other observers Doug MacNearney",Theresa Hannah,
2441,WLNP,Wishbone Trail,,37,2008,6,2,1,06:34,Recording,5,EI Monitoring,8,scattered,0,,,,Dany Boutin,% humidity = 88.2. Other observers = TK.,Theresa Hannah,"poor sonogram though, quite fuzzy"
2442,WLNP,Wishbone Trail,,37,2009,6,11,1,07:05,Recording,5,EI Monitoring,8.5,broken,2.1,,,,Stephanie Crowshoe,"Humidity 72.0%, other observers Doug MacNearney",Theresa Hannah,
2443,WLNP,Wishbone Trail,,38,2008,6,2,1,06:57,Recording,6,EI Monitoring,9,scattered,0,,,,Dany Boutin,% humidity = 82.3. Other observers = TK.,Theresa Hannah,so many birds!
2444,WLNP,Wishbone Trail,,38,2009,6,11,1,07:25,Recording,6,EI Monitoring,9.2,broken,1,,,,Stephanie Crowshoe,"Humidity 67.7%, other observers Doug MacNearney",Theresa Hannah,
2445,WLNP,Wishbone Trail,,39,2008,6,2,1,07:17,Recording,7,EI Monitoring,10.9,scattered,1.1,,,,Dany Boutin,% humidity = 73.9. Other observers = TK.,Theresa Hannah,
2446,WLNP,Wishbone Trail,,39,2009,6,11,1,07:45,Recording,7,EI Monitoring,9.3,scattered,1.2,,,,Stephanie Crowshoe,"Humidity 72.2%, other observers Doug MacNearney",Theresa Hannah,
2447,WLNP,Wishbone Trail,,40,2008,6,2,1,07:38,Recording,8,EI Monitoring,10.8,scattered,2.3,,,,Dany Boutin,% humidity = 73.2. Other observers = TK.,Theresa Hannah,
2448,WLNP,Wishbone Trail,,40,2008,6,2,2,09:11,Recording,12,EI Monitoring,14,,2.8,,,,Dany Boutin,% humidity = 55.4. Other observers = TK.,Theresa Hannah,
2449,WLNP,Wishbone Trail,,40,2008,6,4,1,08:53,Recording,1,EI Monitoring,8.9,overcast,1,,,,Dany Boutin,% humidity = 81.9. Other observers = TK.,Theresa Hannah,cows
2450,WLNP,Wishbone Trail,,40,2009,6,11,1,08:05,Recording,8,EI Monitoring,10.7,clear,1.5,,,,Stephanie Crowshoe,"Humidity 64.1%, other observers Doug MacNearney",Theresa Hannah,
2451,WLNP,Wishbone Trail,,60,2008,6,2,1,08:00,Recording,9,EI Monitoring,11.4,scattered,1,,,,Dany Boutin,% humidity = 76.8. Other observers = TK.,Theresa Hannah,
2452,WLNP,Wishbone Trail,,60,2008,6,2,2,08:51,Recording,11,EI Monitoring,13.5,scattered,1.2,,,,Dany Boutin,% humidity = 60.2. Other observers = TK.,Theresa Hannah,
2453,WLNP,Wishbone Trail,,60,2008,6,4,1,09:14,Recording,2,EI Monitoring,9.7,overcast,0,,,,Dany Boutin,% humidity = 81.1. Other observers = TK.,Theresa Hannah,cows
2454,WLNP,Wishbone Trail,,60,2009,6,11,1,08:35,Recording,9,EI Monitoring,12.9,clear,1.1,,,,Stephanie Crowshoe,"Humidity 54.7%, other observers Doug MacNearney",Theresa Hannah,
2455,WLNP,Wishbone Trail,,61,2008,6,2,1,08:24,Recording,10,EI Monitoring,15.1,scattered,1.4,,,,Dany Boutin,% humidity = 59.9. Other observers = TK.,Theresa Hannah,
2456,WLNP,Wishbone Trail,,61,2009,6,11,1,09:00,Recording,10,EI Monitoring,12.9,clear,0,,,,Stephanie Crowshoe,"Humidity 54.9%, other observers Doug MacNearney",Theresa Hannah,
2457,WLNP,Sofa Mountain,,25,2008,6,5,1,05:06,Recording,3,EI Monitoring,1.2,clear,0,,,,Dany Boutin,% humidity = 81.1. Other observers = TK.,Theresa Hannah,
2458,WLNP,Sofa Mountain,,25,2009,6,12,1,05:35,Recording,1,EI Monitoring,11.9,clear,2.5,,,,Stephanie Crowshoe,"Humidity 52.4%, other observers Doug MacNearney",Theresa Hannah,
2459,WLNP,Sofa Mountain,,26,2008,6,5,1,05:26,Recording,4,EI Monitoring,2,clear,2.1,,,,Dany Boutin,% humidity = 92.2. Other observers = TK.,Theresa Hannah,
2460,WLNP,Sofa Mountain,,26,2009,6,12,1,05:55,Recording,2,EI Monitoring,9.1,clear,1.1,,,,Stephanie Crowshoe,"Humidity 72.2%, other observers Doug MacNearney",Theresa Hannah,
2461,WLNP,Sofa Mountain,,27,2008,6,5,1,05:47,Recording,5,EI Monitoring,4.6,clear,1.1,,,,Dany Boutin,% humidity = 85.5. Other observers = TK.,Theresa Hannah,
2462,WLNP,Sofa Mountain,,27,2009,6,12,1,06:20,Recording,3,EI Monitoring,9.2,clear,0,,,,Stephanie Crowshoe,"Humidity 71.9%, other observers Doug MacNearney",Theresa Hannah,
2463,WLNP,Sofa Mountain,,28,2008,6,5,1,06:10,Recording,6,EI Monitoring,6.7,clear,0,,,,Dany Boutin,% humidity = 71.5. Other observers = TK.,Theresa Hannah,
2464,WLNP,Sofa Mountain,,28,2009,6,12,1,06:45,Recording,4,EI Monitoring,11.7,clear,0.9,,,,Stephanie Crowshoe,"Humidity 59.6%, other observers Doug MacNearney",Theresa Hannah,
2465,WLNP,Sofa Mountain,,29,2008,6,5,1,06:30,Recording,0,EI Monitoring,7.8,clear,1.8,,,,Dany Boutin,% humidity = 73.1. Other observers = TK.,Theresa Hannah,
2466,WLNP,Sofa Mountain,,29,2009,6,12,1,07:05,Recording,5,EI Monitoring,14.6,clear,1.1,,,,Stephanie Crowshoe,"Humidity 51.8%, other observers Doug MacNearney",Theresa Hannah,
2467,WLNP,Sofa Mountain,,30,2008,6,5,1,06:50,Recording,8,EI Monitoring,13.2,clear,0,,,,Dany Boutin,% humidity = 45.0. Other observers = TK.,Theresa Hannah,
2468,WLNP,Sofa Mountain,,30,2009,6,12,1,07:25,Recording,6,EI Monitoring,18.6,clear,2.7,,,,Stephanie Crowshoe,"Humidity 39.1%, other observers Doug MacNearney",Theresa Hannah,
2469,WLNP,Sofa Mountain,,31,2008,6,5,1,07:14,Recording,9,EI Monitoring,5.6,clear,0,,,,Dany Boutin,% humidity = 86.0. Other observers = TK.,Theresa Hannah,
2470,WLNP,Sofa Mountain,,31,2009,6,12,1,07:50,Recording,7,EI Monitoring,15,clear,3.1,,,,Stephanie Crowshoe,"Humidity 39.6%, other observers Doug MacNearney",Theresa Hannah,
2471,WLNP,Sofa Mountain,,32,2008,6,5,1,07:34,Recording,10,EI Monitoring,11.6,clear,1.6,,,,Dany Boutin,% humidity = 52.9. Other observers = TK.,Theresa Hannah,
2472,WLNP,Sofa Mountain,,32,2009,6,12,1,08:25,Recording,8,EI Monitoring,16.8,scattered,2.2,,,,Stephanie Crowshoe,"Humidity 37.8%, other observers Doug MacNearney",Theresa Hannah,
2473,WLNP,Sofa Mountain,,80,2008,6,5,1,07:58,Recording,11,EI Monitoring,13.4,clear,1.8,,,,Dany Boutin,% humidity = 46.5. Other observers = TK.,Theresa Hannah,
2474,WLNP,Sofa Mountain,,80,2009,6,12,1,08:50,Recording,9,EI Monitoring,13.3,scattered,2.7,,,,Stephanie Crowshoe,"Humidity 52.1%, other observers Doug MacNearney",Theresa Hannah,
2475,WLNP,Sofa Mountain,,81,2008,6,5,1,08:22,Recording,12,EI Monitoring,12.5,clear,3.1,,,,Dany Boutin,% humidity = 49.6. Other observers = TK.,Theresa Hannah,
2476,WLNP,Sofa Mountain,,81,2008,7,3,1,08:44,Recording,6,EI Monitoring,27.6,clear,1.7,,,,Dany Boutin,% humidity = 28.6. Other observers = TK.,Theresa Hannah,
2477,WLNP,Sofa Mountain,,81,2009,6,12,1,09:10,Recording,10,EI Monitoring,19.5,scattered,1.1,,,,Stephanie Crowshoe,"Humidity 40.5%, other observers Doug MacNearney",Theresa Hannah,
2478,WLNP,Yarrow Cabin Trail,,567,2008,6,10,1,06:04,Recording,1,EI Monitoring,2.9,clear,0,,,,Dany Boutin,% humidity = 75.4. Other observers = TK.,Cam Gillies,
2479,WLNP,Yarrow Cabin Trail,,567,2008,7,8,1,08:05,Recording,5,EI Monitoring,12.2,clear,0,,,,Dany Boutin,% humidity = 76.5. Other observers = TK.,Cam Gillies,
2480,WLNP,Yarrow Cabin Trail,,567,2009,6,24,1,05:55,Recording,1,EI Monitoring,10.5,scattered,0,,,,Stephanie Crowshoe,"Humidity 54.9%, other observers Doug MacNearney",Cam Gillies,
2481,WLNP,Yarrow Cabin Trail,,568,2008,6,10,1,06:27,Recording,2,EI Monitoring,2.9,clear,0,,,,Dany Boutin,% humidity = 82.0. Other observers = TK.,Cam Gillies,
2482,WLNP,Yarrow Cabin Trail,,568,2008,7,8,1,08:25,Recording,6,EI Monitoring,13.1,clear,0,,,,Dany Boutin,% humidity = 73.7. Other observers = TK.,Cam Gillies,
2483,WLNP,Yarrow Cabin Trail,,568,2009,6,24,1,06:15,Recording,2,EI Monitoring,8.8,scattered,1.6,,,,Stephanie Crowshoe,"Humidity 60.5%, other observers Doug MacNearney",Cam Gillies,
2484,WLNP,Yarrow Cabin Trail,,569,2008,6,10,1,06:46,Recording,3,EI Monitoring,3.3,clear,0,,,,Dany Boutin,% humidity = 83.4. Other observers = TK.,Cam Gillies,
2485,WLNP,Yarrow Cabin Trail,,569,2008,7,8,1,08:44,Recording,7,EI Monitoring,11.4,clear,1.3,,,,Dany Boutin,% humidity = 76.7. Other observers = TK.,Cam Gillies,
2486,WLNP,Yarrow Cabin Trail,,569,2009,6,30,1,06:00,Recording,1,EI Monitoring,9.8,clear,1.7,,,,Stephanie Crowshoe,"Humidity 48.8%, other observers Doug MacNearney",Cam Gillies,
2487,WLNP,Yarrow Cabin Trail,,570,2008,6,10,1,07:06,Recording,4,EI Monitoring,3.3,broken,1.5,,,,Dany Boutin,% humidity = 83.6. Other observers = TK.,Cam Gillies,
2488,WLNP,Yarrow Cabin Trail,,570,2009,6,30,1,06:25,Recording,2,EI Monitoring,7.9,clear,0,,,,Stephanie Crowshoe,"Humidity 63.3%, other observers Doug MacNearney",Cam Gillies,
2489,WLNP,Yarrow Cabin Trail,,571,2008,6,10,1,07:27,Recording,5,EI Monitoring,4.7,broken,0,,,,Dany Boutin,% humidity = 82.4. Other observers = TK.,Cam Gillies,
2490,WLNP,Yarrow Cabin Trail,,571,2008,7,8,1,09:07,Recording,8,EI Monitoring,13.9,clear,1.5,,,,Dany Boutin,% humidity = 64.6. Other observers = TK.,Cam Gillies,
2491,WLNP,Yarrow Cabin Trail,,571,2009,6,30,1,06:50,Recording,3,EI Monitoring,8.5,clear,1.1,,,,Stephanie Crowshoe,"Humidity 63.0%, other observers Doug MacNearney",Cam Gillies,
2492,WLNP,Yarrow Cabin Trail,,572,2008,6,10,1,07:48,Recording,6,EI Monitoring,5.8,broken,0.6,,,,Dany Boutin,% humidity = 78.4. Other observers = TK.,Cam Gillies,
2493,WLNP,Yarrow Cabin Trail,,572,2009,6,30,1,07:10,Recording,4,EI Monitoring,8.3,clear,0,,,,Stephanie Crowshoe,"Humidity 68.0%, other observers Doug MacNearney",Cam Gillies,
2494,WLNP,Yarrow Cabin Trail,,573,2008,6,10,1,08:12,Recording,7,EI Monitoring,4.8,overcast,0.9,,,,Dany Boutin,% humidity = 78.3. Other observers = TK.,Cam Gillies,
2495,WLNP,Yarrow Cabin Trail,,573,2009,6,30,1,07:35,Recording,5,EI Monitoring,8,clear,1,,,,Stephanie Crowshoe,"Humidity 72.1%, other observers Doug MacNearney",Cam Gillies,
2496,WLNP,Yarrow Cabin Trail,,574,2008,6,10,1,08:30,Recording,8,EI Monitoring,5.6,overcast,0.9,,,,Dany Boutin,% humidity = 76.5. Other observers = TK.,Cam Gillies,
2497,WLNP,Yarrow Cabin Trail,,574,2009,6,30,1,08:00,Recording,6,EI Monitoring,8.1,clear,0.9,,,,Stephanie Crowshoe,"Humidity 80.3%, other observers Doug MacNearney",Cam Gillies,
2498,WLNP,Yarrow Cabin Trail,,590,2009,6,30,1,08:25,Recording,7,EI Monitoring,11.1,clear,0.9,,,,Stephanie Crowshoe,"Humidity 75.3%, other observers Doug MacNearney",Cam Gillies,
2499,WLNP,Yarrow Cabin Trail,,591,2009,6,30,1,08:50,Recording,8,EI Monitoring,16.3,clear,0,,,,Stephanie Crowshoe,"Humidity 56.8%, other observers Doug MacNearney",Cam Gillies,
2500,WLNP,Yarrow Cabin Trail,,590,2008,6,10,1,08:53,Recording,9,EI Monitoring,6.8,overcast,1.5,,,,Dany Boutin,% humidity = 79.8. Other observers = TK.,Cam Gillies,
2501,WLNP,Yarrow Cabin Trail,,591,2008,6,10,1,09:15,Recording,10,EI Monitoring,7.4,overcast,1.2,,,,Dany Boutin,% humidity = 74.2. Other observers = TK.,Cam Gillies,
2502,WLNP,Cameron Lake,,1,2008,7,9,1,06:38,Recording,2,EI Monitoring,13.9,clear,1.2,,,,Dany Boutin,% humidity = 54.1. Other observers = TK.,Cam Gillies,
2503,WLNP,Cameron Lake,,1,2009,7,1,1,05:50,Recording,1,EI Monitoring,11.1,overcast,1,,,,Stephanie Crowshoe,"Humidity 40.7%, other observers Doug MacNearney",Cam Gillies,
2504,WLNP,Cameron Lake,,3,2008,7,14,1,06:56,Recording,3,EI Monitoring,7.3,clear,1,,,,Dany Boutin,% humidity = 83.8. Other observers = TK.,Cam Gillies,
2505,WLNP,Cameron Lake,,3,2009,7,1,1,06:15,Recording,2,EI Monitoring,6.7,overcast,0,,,,Stephanie Crowshoe,"Humidity 65.9%, other observers Doug MacNearney",Cam Gillies,
2506,WLNP,Cameron Lake,,4,2008,7,14,1,07:16,Recording,4,EI Monitoring,9.9,clear,1.3,,,,Dany Boutin,% humidity = 71.6. Other observers = TK.,Cam Gillies,
2507,WLNP,Cameron Lake,,4,2009,7,1,1,06:35,Recording,3,EI Monitoring,6.5,overcast,0,,,,Stephanie Crowshoe,"Humidity 67.6%, other observers Doug MacNearney",Cam Gillies,
2508,WLNP,Cameron Lake,,5,2008,7,14,1,07:34,Recording,5,EI Monitoring,14,clear,1.7,,,,Dany Boutin,% humidity = 42.7. Other observers = TK.,Cam Gillies,
2509,WLNP,Cameron Lake,,5,2009,7,1,1,06:55,Recording,4,EI Monitoring,7.4,overcast,0,,,,Stephanie Crowshoe,"Humidity 66.9%, other observers Doug MacNearney",Cam Gillies,
2510,WLNP,Cameron Lake,,6,2008,7,14,1,07:56,Recording,6,EI Monitoring,11.5,clear,0,,,,Dany Boutin,% humidity = 11.5. Other observers = TK.,Cam Gillies,
2511,WLNP,Cameron Lake,,6,2009,7,1,1,07:25,Recording,5,EI Monitoring,7.1,overcast,1,,,,Stephanie Crowshoe,"Humidity 69.3%, other observers Doug MacNearney",Cam Gillies,
2512,WLNP,Cameron Lake,,124,2008,7,14,1,08:17,Recording,7,EI Monitoring,10.8,clear,2,,,,Dany Boutin,% humidity = 10.8. Other observers = TK.,Cam Gillies,
2513,WLNP,Cameron Lake,,124,2009,7,1,1,07:50,Recording,6,EI Monitoring,7.4,overcast,1,,,,Stephanie Crowshoe,"Humidity 70.9%, other observers Doug MacNearney",Cam Gillies,
2514,WLNP,Summit Lake,,9,2008,7,14,1,08:51,Recording,8,EI Monitoring,14.3,clear,1.4,,,,Dany Boutin,% humidity = 52.8. Other observers = TK.,Cam Gillies,
2515,WLNP,Summit Lake,,9,2009,7,22,1,06:40,Recording,1,EI Monitoring,9.5,clear,2.2,,,,Stephanie Crowshoe,"Humidity 70.0%, other observers Doug MacNearney",Cam Gillies,
2516,WLNP,Summit Lake,,11,2008,7,14,1,09:14,Recording,9,EI Monitoring,15.4,clear,2.4,,,,Dany Boutin,% humidity = 36.0. Other observers = TK.,Cam Gillies,
2517,WLNP,Summit Lake,,11,2009,7,22,1,07:05,Recording,2,EI Monitoring,8.7,clear,2.1,,,,Stephanie Crowshoe,"Humidity 76.9%, other observers Doug MacNearney",Cam Gillies,
2518,WLNP,Summit Lake,,12,2008,7,14,1,09:34,Recording,10,EI Monitoring,17.3,clear,2.2,,,,Dany Boutin,% humidity = 35.1. Other observers = TK.,Cam Gillies,
2519,WLNP,Summit Lake,,12,2008,7,16,1,07:16,Recording,5,EI Monitoring,4.1,broken,2.2,,,,Dany Boutin,% humidity = 70.8. Other observers = TK.,Cam Gillies,
2520,WLNP,Summit Lake,,12,2008,7,16,2,08:48,Recording,7,EI Monitoring,12,clear,3.4,,,,Dany Boutin,% humidity = 54.2. Other observers = TK.,Cam Gillies,
