organization,type,project_id,location,year,COLO,DEJU,GCKI,GRAJ,HETH,MGWA,OSFL,SWTH,VATH,TOWA,WETA,AMRO,CHSP,FOSP,PUFI,RCKI,YEWA,YRWA,HOWR,OCWA,PISI,WAVI,WCSP,WWCR,LISP,TRES,WIWA,AMCR,BCCH,CEDW,MODO,SPSA,DUFL,HAFL,MOBL,WEWP,WIFL,EAKI,RUGR,RWBL,WISN,WTSP,AMRE,BHCO,RNSA,REVI,VESP,NOWA,LAZB,TOSO,SAVS,MOCH,RBNU,TEWA,AMPI,BAOR,CCSP,COYE,EUST,GRCA,PBGR,SACR,SORA,YHBL,CORA,LEFL,SOSP,VEER,ALFL,AMCO,AMGO,PAWR,BHGR,BLJA,CAFI,CANG,NOFL,BRSP,CAJA,LCSP,KILL,GHOW,BRCR,WIWR,RECR,HOFI,NAWA,NRWS,BOCH,DOWO,HAWO,VGSW,CAHU,WEME,AMBI,MALL,PIGR,PSFL,STJA,CAVI,BBCU,RTHA,PIWO,BANS,BRBL,BBMA,CLSW,DUGR,CLNU,AMWI,STGR,OBJECTID,Id,gridcode,Shape_Leng,Shape_Area,geometry,grid code,prjct_d,elevation,slope,aspect,TPI,northness,landCover_2016,landCover_2019,latitude,longitude,landCover_2007,landCover_2008,landCover_2009,landCover_2010,landCover_2011,landCover_2012,landCover_2013,landCover_2014,landCover_2015,landCover_2017,landCover_2018,code,category
PC,BU,140,WLNP-10-3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(294936.187570048, 5440736.85540552)",0,140,1381,4.872249205814103,279.1549661101245,-19.002106162815608,0.15910525949529333,220,220,49.085292,-113.808577,220,220,220,220,220,220,220,220,220,220,220,220,Broadleaf
PC,BU,140,WLNP-11-1,2019,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,2,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288715.401110054, 5441237.56610262)",5,140,1331,2.7036469587341827,132.72956826586312,-142.4505662220322,-0.6785388422137703,50,50,49.087687,-113.893927,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-11-2,2019,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288565.394021187, 5440398.12815116)",5,140,1349,13.679297007097093,103.7130395756631,-116.33246848386808,-0.2370592485070091,220,50,49.080094,-113.89554,50,50,50,220,220,220,220,220,220,220,50,50,Shrubs
PC,BU,140,WLNP-12-1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36856,46235,4,52680,2149200,"c(289572.018644492, 5444360.05213774)",4,140,1366,0.9551241875699664,357.8187873280283,-84.57812643081706,0.9992754500812664,100,100,49.116033,-113.883836,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,BU,140,WLNP-12-2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(289467.002185407, 5443717.01523183)",5,140,1370,3.9429103004746295,73.8208961885398,-78.53060040902301,0.2786408613836943,50,50,49.11022,-113.884938,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-12-3,2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288969.025501192, 5443442.04118864)",5,140,1383,1.3525778224176348,132.730599840152,-102.04990690149884,-0.6785520674736668,50,50,49.107579,-113.891609,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-12-4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288807.000189554, 5442778.03647534)",5,140,1354,5.7909937483821,187.3012898469167,-146.47922835078293,-0.9918915818506192,50,50,49.101558,-113.893479,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-12-5,2019,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(289750.477406756, 5445201.76298564)",5,140,1358,1.9152266212071571,87.82007039305053,-102.28091328103528,0.03803777049485045,100,100,49.123656,-113.881832,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,BU,140,WLNP-13-1,2019,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,2,0,0,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34890,43935,5,58560.0000001,3881700,"c(293014.185254805, 5445885.45774337)",5,140,1289,5.142841825561021,109.59798994488244,-29.81407771435556,-0.3354185202089584,100,100,49.130906,-113.837506,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,BU,140,WLNP-13-2,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34890,43935,5,58560.0000001,3881700,"c(292722.003816038, 5445229.03355288)",5,140,1281,3.025635378882523,106.23625854356548,-36.81120844907059,-0.2795987537160817,80,80,49.12491,-113.841169,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,BU,140,WLNP-13-3,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34890,43935,5,58560.0000001,3881700,"c(292753.012398482, 5444749.03777163)",5,140,1280,3.0256340148939715,106.23688696546267,-34.981960257623314,-0.2796092842918067,100,100,49.120608,-113.840498,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,BU,140,WLNP-13-4,2019,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34299,43299,2,659.999999993,18900.0000002,"c(292447.440495619, 5444358.69910677)",2,140,1279,2.1398285075716807,114.3476246775549,-37.72677879185608,-0.4122717815329855,220,220,49.116998,-113.84448,220,220,220,220,220,220,220,220,220,220,220,220,Broadleaf
PC,BU,140,WLNP-14-1,2019,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(287621.627986963, 5446430.2709933)",5,140,1534,8.585399407477981,351.4388327433866,-150.64622569518633,0.9888575029020714,210,50,49.133961,-113.911619,210,210,210,210,210,210,210,210,210,210,50,50,Shrubs
PC,BU,140,WLNP-14-2,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288201.973343129, 5446397.0710133)",5,140,1539,4.765094944244094,357.8034005553051,-81.25960746008968,0.9992651930011532,50,50,49.133863,-113.903656,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-14-3,2019,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(288682.720687827, 5446263.44535412)",5,140,1564,4.770013392494896,320.8593076079179,-7.444705595067262,0.7755982951930792,50,50,49.132828,-113.897004,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-14-4,2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(289204.989246431, 5446199.07070601)",5,140,1490,10.42124576819322,87.81379631620973,-40.32221238667921,0.03814719431766885,50,50,49.132429,-113.88982,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-14-5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(289863.832190975, 5445949.89509363)",5,140,1369,6.861277645127336,144.05448869910597,-106.36519031775585,-0.8095756164569284,50,50,49.130416,-113.88067,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-15-1,2019,0,1,0,0,0,2,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(283512.992322476, 5442185.02710605)",5,140,1473,13.067825698448273,57.57311086740484,-246.37755257776007,0.5362229823431661,210,50,49.094391,-113.965592,210,210,210,210,210,210,210,210,210,210,50,50,Shrubs
PC,BU,140,WLNP-15-2,2019,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(283202.630794861, 5441617.11645793)",5,140,1543,14.109430383422136,83.95182910608258,-184.35868868471653,0.10536456126339694,210,50,49.08918,-113.969533,210,210,210,210,210,210,210,210,210,210,50,50,Shrubs
PC,BU,140,WLNP-15-3,2019,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(283275.685666441, 5441022.38327328)",5,140,1576,13.647430490402217,13.74544131834027,-178.7718018375508,0.9713609779801442,210,210,49.083863,-113.968215,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-16-1,2019,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(280688.526087093, 5439204.09527361)",5,140,1588,6.3851535804322985,151.09930404394285,-340.5070663288666,-0.8754586566373979,210,33,49.066613,-114.002612,210,210,210,210,210,210,210,210,210,210,33,33,Exposed/Barren Land
PC,BU,140,WLNP-16-2,2019,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(280232.861959683, 5439348.63055401)",5,140,1662,24.29404576480786,173.47725865742422,-300.04667134702845,-0.9935268457795926,50,50,49.067749,-114.00892,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-16-3,2019,0,2,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(279768.562492074, 5439485.19949553)",5,140,1736,23.45134344254706,179.93009296727342,-257.7772656512316,-0.999999255668459,50,100,49.06881,-114.015342,50,50,50,50,50,50,50,50,50,50,33,100,Herbs
PC,BU,140,WLNP-16-4,2019,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(279415.400114361, 5439770.77852725)",5,140,1825,30.118762274825087,196.20184659176223,-206.3714172339062,-0.9602846935442256,50,50,49.071249,-114.020326,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,BU,140,WLNP-16-5,2019,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(279008.336992258, 5440044.50874364)",0,140,1840,21.70459006887473,210.8121831369527,-224.08595586215324,-0.8588509988416078,210,210,49.073562,-114.026041,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-16-6,2019,0,1,2,0,0,2,0,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278639.671834185, 5440363.04550587)",0,140,1869,20.456688469595676,204.34001417222305,-224.47529074204067,-0.9111156613899954,210,210,49.076291,-114.031256,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-16-7,2019,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278238.852265075, 5440615.43691037)",0,140,1892,24.483071001041008,206.21676635236565,-234.8121241720337,-0.8971291342617327,210,210,49.078414,-114.036875,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-16-8,2019,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(277731.994507404, 5440772.26208896)",0,140,1895,11.35224079902929,172.92176770870412,-276.4753517902386,-0.9923788247178568,210,210,49.07964,-114.043892,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-16-9,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(277185.395199115, 5440865.94525662)",0,140,1948,18.332739934040784,136.69720055345135,-265.9923689753059,-0.7277392480059073,100,100,49.080284,-114.051418,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,BU,140,WLNP-17-2,2019,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(279405.884338097, 5438636.4594107)",0,140,1726,26.62400949399508,173.8929388957475,-246.10558285766615,-0.9943248406493104,210,210,49.061056,-114.019838,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-17-3,2019,0,0,2,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278909.310381184, 5438665.8447208)",0,140,1776,24.40149786346337,160.5634108125947,-221.05082262446192,-0.9430103469394766,210,210,49.061142,-114.026642,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-17-4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(278402.933306991, 5438585.56916284)",0,140,1813,20.113665399175968,130.7773177332486,-201.3959280852232,-0.6531208734137582,220,220,49.060239,-114.03352,220,220,220,220,220,220,220,220,220,220,220,220,Broadleaf
PC,BU,140,WLNP-17-6,2019,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(277424.453338107, 5438263.58019665)",0,140,1920,6.38525663984715,151.0662047636037,-122.52760904734282,-0.8751793163403141,210,210,49.056994,-114.046718,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-17-7,2019,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(276900.143933217, 5438273.88623621)",0,140,1950,7.829575751426426,163.61700544211163,-115.03553005097548,-0.959397731499654,210,210,49.056897,-114.05389,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-17-8,2019,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(276391.243265894, 5438346.96362717)",0,140,1995,9.329478109967386,21.71095067636383,-88.05109734135112,0.929061886583085,210,210,49.057369,-114.060886,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,BU,140,WLNP-18-1,2019,0,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278889.77688761, 5446640.34747366)",5,140,1502,11.011184515278426,208.7432700221536,-254.04514514208972,-0.8767832467309444,210,50,49.132769,-114.031272,210,210,210,210,210,210,210,210,210,210,50,50,Shrubs
